#! FIELDS time phi psi metad.bias
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
 4233.200000 -2.597059 1.562195 56.391165
 4233.400000 -2.834636 1.261811 48.159081
 4233.600000 -3.075031 1.490538 39.178310
 4233.800000 -2.853880 1.995841 57.057423
 4234.000000 -2.975761 2.372589 61.175081
 4234.200000 3.097922 2.717891 56.082700
 4234.400000 3.036293 3.096091 51.032505
 4234.600000 -2.719370 -2.884877 62.274166
 4234.800000 -2.856065 -3.065548 64.122937
 4235.000000 3.032614 2.909690 52.698495
 4235.200000 -3.034286 2.848215 63.046454
 4235.400000 -2.827156 2.753836 69.150970
 4235.600000 -2.751409 2.777010 70.388650
 4235.800000 -3.082911 2.617999 60.296692
 4236.000000 -3.129964 2.817070 59.031670
 4236.200000 -2.630553 3.088695 69.123788
 4236.400000 -2.406805 2.950067 69.574344
 4236.600000 -2.888669 2.542167 66.640604
 4236.800000 -3.130848 2.182359 50.138434
 4237.000000 -3.098016 1.937636 45.545015
 4237.200000 -2.775122 1.608000 52.501741
 4237.400000 -2.931859 1.229964 44.391142
 4237.600000 -3.057189 1.166855 38.787655
 4237.800000 -2.745694 1.318407 51.232517
 4238.000000 -2.739440 1.289047 51.314989
 4238.200000 -2.983305 1.257075 42.394660
 4238.400000 -3.045270 1.723450 43.712980
 4238.600000 -2.911917 2.099170 57.724497
 4238.800000 -2.824736 2.506917 67.935952
 4239.000000 -2.467032 3.052901 69.043735
 4239.200000 -2.517742 -2.726125 59.311192
 4239.400000 3.124331 -2.639197 42.718697
 4239.600000 3.124769 -2.898284 49.456302
 4239.800000 -2.814057 3.118588 66.933905
 4240.000000 -1.962499 2.644971 67.197732
 4240.200000 -1.592765 2.273409 66.600714
 4240.400000 -1.455715 1.836204 67.006026
 4240.600000 -1.018109 1.363756 63.382499
 4240.800000 -1.324913 0.972920 70.802946
 4241.000000 -1.522156 0.581825 68.589029
 4241.200000 -0.721455 0.103864 51.745545
 4241.400000 -0.526763 -0.165022 45.225757
 4241.600000 -0.233099 -0.532088 38.223490
 4241.800000 -0.291221 -0.558093 39.443778
 4242.000000 -0.398771 -0.638859 41.843962
 4242.200000 -1.131949 -0.301780 60.658534
 4242.400000 -1.635386 -0.057790 60.778524
 4242.600000 -1.981147 -0.206846 55.071588
 4242.800000 -2.260550 -0.235314 53.231395
 4243.000000 -2.208449 -0.258407 53.188593
 4243.200000 -1.924275 -0.214573 55.473564
 4243.400000 -1.771162 -0.127843 58.257174
 4243.600000 -1.247216 -0.141846 62.833645
 4243.800000 -0.399081 -0.263558 41.398922
 4244.000000 -0.329311 -0.187311 38.760683
 4244.200000 -0.481348 0.023610 42.579394
 4244.400000 -0.497808 -0.101011 44.032218
 4244.600000 -1.390505 -0.021475 63.749686
 4244.800000 -1.744944 -0.166551 57.990297
 4245.000000 -1.848871 -0.475348 51.776018
 4245.200000 -1.835730 -0.798338 46.388239
 4245.400000 -1.396299 -0.698950 52.078175
 4245.600000 -0.771433 -0.953903 44.430740
 4245.800000 -0.509345 -0.656772 44.787629
 4246.000000 -0.668118 -0.253846 50.950966
 4246.200000 -1.277218 0.359634 67.380751
 4246.400000 -1.522026 1.227073 70.080493
 4246.600000 -0.972726 1.553616 61.938561
 4246.800000 -0.318542 1.795088 38.239993
 4247.000000 -0.195406 1.897317 33.380855
 4247.200000 -0.429995 2.158656 40.641487
 4247.400000 -1.244961 2.577823 65.441746
 4247.600000 -2.079138 2.904163 66.557565
 4247.800000 2.980299 3.021056 49.216746
 4248.000000 3.126800 -2.742906 45.494230
 4248.200000 -2.629882 -2.372803 50.795860
 4248.400000 -2.740627 -2.455733 51.383579
 4248.600000 -2.984051 -2.652317 50.175148
 4248.800000 -3.039921 -2.881795 54.240473
 4249.000000 -2.666885 3.098311 68.967393
 4249.200000 -2.573465 2.878736 71.201700
 4249.400000 -2.202217 2.589675 69.008712
 4249.600000 -1.986447 2.496864 67.313222
 4249.800000 -1.823265 2.292457 65.989649
 4250.000000 -1.810548 1.978117 64.416430
 4250.200000 -1.724350 1.916933 64.953583
 4250.400000 -1.747880 2.118914 65.274364
 4250.600000 -1.824450 2.338066 66.304546
 4250.800000 -2.238655 2.568666 69.327399
 4251.000000 -2.326997 2.865217 69.500218
 4251.200000 -2.611366 3.011312 70.284025
 4251.400000 3.140079 -3.093402 54.836004
 4251.600000 -2.901257 -2.956631 60.802439
 4251.800000 -2.792053 -2.989554 64.013556
 4252.000000 -2.294119 3.028950 67.744465
 4252.200000 -2.136094 2.693562 68.401881
 4252.400000 -1.940246 2.175729 65.280989
 4252.600000 -1.857819 2.012627 64.401740
 4252.800000 -1.262616 1.807435 67.102571
 4253.000000 -0.869913 1.327301 57.950831
 4253.200000 -1.325559 1.318378 69.877019
 4253.400000 -1.826391 1.002686 65.598819
 4253.600000 -2.375703 0.535116 57.117942
 4253.800000 -2.850983 0.423038 45.871127
 4254.000000 -2.700034 0.483588 51.028292
 4254.200000 -2.765007 0.480659 49.177969
 4254.400000 -2.315212 0.872182 57.985336
 4254.600000 -2.843472 1.273962 48.031370
 4254.800000 -2.822705 1.828994 54.648585
 4255.000000 -3.103568 2.304637 54.523518
 4255.200000 -2.466613 -3.127428 67.836319
 4255.400000 -2.229856 -2.775964 58.120485
 4255.600000 -2.503573 -2.559623 55.489284
 4255.800000 -2.946906 -2.376816 44.488680
 4256.000000 2.808886 -2.599234 27.511435
 4256.200000 -2.604227 -2.320990 49.908396
 4256.400000 -2.391228 -2.063782 45.101713
 4256.600000 -2.926702 -1.707485 36.711859
 4256.800000 -2.848458 -1.750170 38.582832
 4257.000000 -2.766829 -1.777072 40.241875
 4257.200000 -2.178054 -2.082343 43.525965
 4257.400000 -1.630820 -2.291959 37.378011
 4257.600000 -1.323362 -2.497566 34.086841
 4257.800000 -1.606195 -2.801174 50.164558
 4258.000000 -1.384037 2.688414 65.928694
 4258.200000 -1.155178 2.053273 65.743978
 4258.400000 -0.924205 1.233783 60.129229
 4258.600000 -0.968801 0.286054 60.955922
 4258.800000 -1.218049 -0.112808 63.227273
 4259.000000 -1.260029 -0.476350 58.043448
 4259.200000 -1.444557 -0.667782 52.386775
 4259.400000 -1.779915 -0.473694 52.572963
 4259.600000 -1.916044 -0.437078 52.135106
 4259.800000 -1.849721 -0.432012 52.685634
 4260.000000 -1.462297 0.146841 65.114721
 4260.200000 -0.953026 0.354594 60.600176
 4260.400000 -1.088388 0.818574 66.025249
 4260.600000 -1.375945 1.262442 70.412032
 4260.800000 -1.371647 1.514162 68.956771
 4261.000000 -1.051352 1.531352 64.337689
 4261.200000 -1.304738 0.909075 70.651217
 4261.400000 -1.092753 0.438012 65.046405
 4261.600000 -1.181995 0.149447 65.033339
 4261.800000 -0.961745 0.296187 60.794993
 4262.000000 -1.643749 0.744189 68.118795
 4262.200000 -1.356868 1.297134 70.224750
 4262.400000 -0.597457 1.440072 47.347024
 4262.600000 -0.212977 1.743587 35.103750
 4262.800000 -0.164567 1.983681 31.745386
 4263.000000 -0.878014 2.579167 54.927837
 4263.200000 -1.194722 -2.897127 42.673944
 4263.400000 -1.339764 -2.654516 39.265432
 4263.600000 -1.382288 -2.688485 41.586109
 4263.800000 -1.132380 -2.951440 42.329130
 4264.000000 -1.033894 2.472208 62.077085
 4264.200000 -0.324968 2.339910 33.061187
 4264.400000 -1.116077 2.383433 64.735057
 4264.600000 -2.001785 2.167970 65.392763
 4264.800000 -2.805664 1.657382 52.279676
 4265.000000 2.925023 1.735262 28.522043
 4265.200000 -2.592763 1.762300 59.259242
 4265.400000 -1.716166 1.973099 65.095861
 4265.600000 -0.512439 1.898740 46.024217
 4265.800000 -0.528755 2.074768 45.978233
 4266.000000 -0.343603 2.409445 32.616298
 4266.200000 -1.606981 2.797282 65.874943
 4266.400000 -2.849546 2.854821 68.884604
 4266.600000 2.703188 3.028339 34.175832
 4266.800000 -3.021014 -2.892537 55.469659
 4267.000000 -2.368530 -2.662532 57.146445
 4267.200000 -2.084617 -2.903222 59.120550
 4267.400000 -2.295267 2.482305 69.691678
 4267.600000 -2.236027 1.469157 60.331349
 4267.800000 -2.240754 0.748579 58.705310
 4268.000000 -1.986454 0.308403 60.472296
 4268.200000 -1.785753 -0.257745 56.299684
 4268.400000 -1.490364 -0.724959 50.578397
 4268.600000 -1.118276 -0.785237 51.576139
 4268.800000 -1.161464 -0.408807 59.552361
 4269.000000 -0.954632 0.214182 60.470645
 4269.200000 -1.338658 1.024642 71.028962
 4269.400000 -1.329405 1.549561 68.690326
 4269.600000 -0.397625 1.366472 39.642441
 4269.800000 -0.533811 1.472385 45.092519
 4270.000000 -1.065936 1.969961 64.577553
 4270.200000 -2.008658 2.169192 65.444982
 4270.400000 -2.401793 2.537500 70.726777
 4270.600000 -2.689476 3.015585 70.056114
 4270.800000 -3.049135 -2.907351 54.807598
 4271.000000 -2.989667 -2.704980 51.689305
 4271.200000 -2.618619 -2.835468 62.294723
 4271.400000 -2.587697 2.733253 71.718266
 4271.600000 -2.860137 2.049290 58.554445
 4271.800000 -2.618216 1.504376 55.744371
 4272.000000 -2.705689 0.770926 51.343436
 4272.200000 -2.651210 0.380005 52.330267
 4272.400000 -2.951927 0.082936 40.618062
 4272.600000 -2.799072 0.459747 48.091196
 4272.800000 -2.717702 0.880351 51.276144
 4273.000000 -2.552114 1.275902 55.828389
 4273.200000 -2.770609 1.669264 53.795181
 4273.400000 -3.021788 2.092421 53.386423
 4273.600000 -2.592353 2.758114 71.703736
 4273.800000 -2.644695 3.026126 70.189313
 4274.000000 -2.126551 3.015644 66.038684
 4274.200000 -1.954583 2.508397 67.380880
 4274.400000 -1.685592 2.144311 65.791503
 4274.600000 -1.787025 1.591093 65.114785
 4274.800000 -1.079855 1.347890 65.475820
 4275.000000 -1.098411 0.920080 66.529470
 4275.200000 -1.238979 1.027066 69.930917
 4275.400000 -1.442139 0.968116 71.254715
 4275.600000 -1.175407 1.127966 68.505838
 4275.800000 -1.537964 1.421540 69.023083
 4276.000000 -1.270768 1.586722 68.174887
 4276.200000 -1.088329 1.567842 65.391888
 4276.400000 -0.930280 1.152209 60.469174
 4276.600000 -1.598023 0.961360 69.809754
 4276.800000 -1.862136 0.787403 64.445210
 4277.000000 -1.192449 1.047012 69.038335
 4277.200000 -1.337897 1.199576 70.714570
 4277.400000 -1.209832 1.338528 68.570061
 4277.600000 -0.818107 1.302831 56.002684
 4277.800000 -1.514962 1.495019 68.814386
 4278.000000 -1.657050 1.097480 68.967806
 4278.200000 -1.250005 0.612936 69.102430
 4278.400000 -0.797290 0.294509 54.662734
 4278.600000 -0.812420 -0.150275 55.969488
 4278.800000 -1.579818 -0.615519 51.994156
 4279.000000 -1.812606 -1.026029 42.286867
 4279.200000 -2.523575 -1.130860 46.874054
 4279.400000 -3.133301 -1.302451 34.298574
 4279.600000 3.057872 -1.647173 27.401435
 4279.800000 -2.669177 -2.136668 45.678777
 4280.000000 -2.793637 -2.642557 55.476474
 4280.200000 2.970931 2.723061 49.743871
 4280.400000 -3.030966 2.066895 52.343458
 4280.600000 -2.753777 1.496269 52.363689
 4280.800000 -2.641435 0.625018 52.993212
 4281.000000 -2.431239 -0.181153 52.780776
 4281.200000 -3.072269 -0.702261 40.305403
 4281.400000 2.732103 -1.216160 20.354828
 4281.600000 -3.140232 -1.428153 32.503573
 4281.800000 -2.609822 -1.729909 42.354384
 4282.000000 -3.005126 -2.441317 44.530164
 4282.200000 2.606274 2.863191 30.349147
 4282.400000 -2.159741 2.801237 68.307098
 4282.600000 -1.225316 2.214630 66.643128
 4282.800000 -0.609603 1.355111 47.397968
 4283.000000 -1.666706 0.789090 68.192601
 4283.200000 -1.638153 0.133072 63.319905
 4283.400000 -1.640205 -0.743734 48.787977
 4283.600000 -1.558460 -1.397964 35.245094
 4283.800000 -1.766442 -1.625009 34.954346
 4284.000000 -1.286842 -2.268125 27.803435
 4284.200000 -1.407407 -2.984251 51.892927
 4284.400000 -0.719573 2.401065 51.282477
 4284.600000 -0.980782 1.593034 62.572920
 4284.800000 -0.695801 0.784091 49.248894
 4285.000000 -1.710046 0.465187 65.385589
 4285.200000 -1.823592 -0.190443 57.063652
 4285.400000 -1.825469 -0.847205 45.732351
 4285.600000 -1.525307 -1.261104 37.725146
 4285.800000 -1.387869 -1.609241 30.377107
 4286.000000 -1.507414 -1.805260 30.505188
 4286.200000 -1.466304 -2.298738 33.913034
 4286.400000 -1.222643 -2.874908 42.961916
 4286.600000 -0.621736 2.208647 49.212172
 4286.800000 -0.380754 1.470388 39.751262
 4287.000000 -0.034685 1.004056 32.458371
 4287.200000 0.247560 0.630081 37.443878
 4287.400000 1.520881 0.217049 35.963847
 4287.600000 1.475046 0.203733 38.707307
 4287.800000 1.075289 -0.016569 58.566998
 4288.000000 0.248804 -0.349924 39.208169
 4288.200000 1.491316 -1.273832 48.111046
 4288.400000 1.468706 -1.717449 42.381881
 4288.600000 0.716575 -2.040143 46.704544
 4288.800000 0.791126 -2.161809 47.272587
 4289.000000 1.066613 -2.148595 49.305020
 4289.200000 0.657387 -2.136096 43.681767
 4289.400000 0.182125 -1.814007 28.324706
 4289.600000 0.507548 -1.427509 47.235300
 4289.800000 1.223786 -1.460423 56.884665
 4290.000000 1.561384 -1.330760 43.411392
 4290.200000 0.664085 -0.580001 55.694799
 4290.400000 1.391165 -0.306388 51.545874
 4290.600000 0.779049 0.188428 55.978871
 4290.800000 0.509708 0.091566 47.962181
 4291.000000 0.717520 -0.424251 57.184805
 4291.200000 1.374627 -0.929764 56.614159
 4291.400000 0.816732 -0.589023 60.915769
 4291.600000 1.392820 -0.218389 50.320671
 4291.800000 1.065527 0.352418 53.085658
 4292.000000 1.048137 0.445549 51.681183
 4292.200000 1.443554 0.262476 39.373958
 4292.400000 0.654520 0.391179 51.592982
 4292.600000 1.541491 -0.436927 44.860221
 4292.800000 0.855652 -1.018599 62.634016
 4293.000000 1.227474 -1.714113 52.385637
 4293.200000 0.844138 -2.039266 49.977341
 4293.400000 0.470460 -2.305321 33.916977
 4293.600000 0.782991 -2.028950 48.832392
 4293.800000 1.108188 -1.474120 59.345676
 4294.000000 1.363305 -0.919284 57.146762
 4294.200000 0.981636 0.176472 57.340017
 4294.400000 1.195208 0.578397 44.199047
 4294.600000 0.650162 0.883948 44.357887
 4294.800000 0.699603 0.739107 47.658392
 4295.000000 1.004707 0.288616 55.443066
 4295.200000 1.461001 -0.660690 51.392381
 4295.400000 0.583152 -1.153834 52.808302
 4295.600000 0.383892 -1.851477 36.058590
 4295.800000 0.828366 -2.161100 48.236065
 4296.000000 0.799399 -2.692279 41.440698
 4296.200000 0.994490 -3.055252 40.161289
 4296.400000 0.950260 -3.010004 40.209360
 4296.600000 1.224504 3.036490 37.849777
 4296.800000 0.960204 -3.072125 39.492712
 4297.000000 1.076626 -2.749641 44.175513
 4297.200000 0.826609 -2.359756 46.273056
 4297.400000 1.346748 -1.822897 46.477741
 4297.600000 1.281908 -1.080004 60.118037
 4297.800000 1.125296 0.042994 56.915088
 4298.000000 0.941490 0.332706 55.496468
 4298.200000 1.227270 0.478321 45.417651
 4298.400000 0.820322 0.822568 46.329798
 4298.600000 0.624505 0.673924 47.712408
 4298.800000 -0.033976 0.710679 32.259607
 4299.000000 -0.076615 0.712167 32.091425
 4299.200000 -0.250768 0.737497 33.700075
 4299.400000 -0.971882 1.146219 62.316757
 4299.600000 -1.543113 1.464642 68.819385
 4299.800000 -1.410671 1.172514 71.149987
 4300.000000 -1.039645 0.950860 64.886040
 4300.200000 -1.745514 0.906790 67.330369
 4300.400000 -1.770806 1.123328 67.041931
 4300.600000 -1.340191 1.095235 71.233975
 4300.800000 -0.622990 0.735469 46.134334
 4301.000000 -2.043443 1.383064 62.268988
 4301.200000 3.101352 1.811788 39.133188
 4301.400000 -2.953960 2.304270 61.075534
 4301.600000 -2.695627 2.713010 71.273965
 4301.800000 -1.750166 -2.863152 54.192564
 4302.000000 -1.248426 -2.547787 33.390809
 4302.200000 -1.555136 -2.649251 45.166955
 4302.400000 -2.104530 -3.099124 63.376964
 4302.600000 -2.433464 2.444843 70.432669
 4302.800000 -2.840797 1.548516 50.038042
 4303.000000 -3.124178 0.772781 35.076698
 4303.200000 -2.388511 -0.081454 54.298255
 4303.400000 -1.844348 -0.880877 45.113264
 4303.600000 -0.956483 -1.644981 24.011556
 4303.800000 -1.576039 -1.435436 34.957947
 4304.000000 -2.212801 -0.875834 47.132897
 4304.200000 -2.418480 -1.171544 45.962603
 4304.400000 -2.953042 -1.270860 40.378976
 4304.600000 -2.943041 -1.789057 36.412313
 4304.800000 -2.947670 -2.263124 42.401422
 4305.000000 -2.408035 -2.878309 62.702075
 4305.200000 -2.290046 2.477197 69.648029
 4305.400000 -1.921632 1.621981 63.616892
 4305.600000 -1.068802 0.214032 63.695860
 4305.800000 -0.812553 -0.631650 52.296705
 4306.000000 -0.068763 -1.296143 31.751201
 4306.200000 -0.146955 -1.430621 28.363775
 4306.400000 -0.022473 -1.004336 36.162329
 4306.600000 -0.373901 -0.702073 41.428994
 4306.800000 -0.222049 -0.466016 38.353362
 4307.000000 -0.684598 -0.046763 51.269680
 4307.200000 -1.383814 0.753712 70.949022
 4307.400000 -1.460409 1.206088 70.976956
 4307.600000 -0.802767 1.500636 56.127021
 4307.800000 -1.021690 2.005367 63.776077
 4308.000000 -0.813051 2.452550 54.655877
 4308.200000 -1.036024 -3.031132 41.538314
 4308.400000 -1.219346 -3.115992 51.274499
 4308.600000 -1.055852 -3.035550 42.514785
 4308.800000 -1.139157 2.814837 59.487229
 4309.000000 -1.395406 1.852339 67.440799
 4309.200000 -1.486610 1.232496 70.729461
 4309.400000 -1.042796 0.303371 63.501441
 4309.600000 -0.498027 -0.513379 45.506412
 4309.800000 -0.338115 -1.560516 23.367355
 4310.000000 -0.216496 -1.402864 28.386542
 4310.200000 0.256325 -1.293685 39.594741
 4310.400000 0.534556 -0.982136 51.427889
 4310.600000 1.113943 -0.696724 64.026186
 4310.800000 1.454606 -0.136058 45.891984
 4311.000000 0.499506 0.479344 46.545584
 4311.200000 0.714373 0.909611 44.452334
 4311.400000 1.088185 1.021996 36.154536
 4311.600000 1.285949 0.536630 41.589760
 4311.800000 1.083777 0.012919 58.339827
 4312.000000 0.402460 -0.620924 45.526279
 4312.200000 0.942699 -1.412763 60.748970
 4312.400000 1.430859 -1.887966 41.874352
 4312.600000 0.825209 -1.883709 51.749958
 4312.800000 0.667285 -2.154274 43.947573
 4313.000000 1.069748 -2.260559 48.484427
 4313.200000 0.627988 -2.184002 42.260111
 4313.400000 0.374550 -2.016453 33.415411
 4313.600000 0.371531 -1.433630 42.099075
 4313.800000 0.834643 -1.045229 62.257026
 4314.000000 1.243184 -0.414675 59.151325
 4314.200000 0.788327 0.300199 55.552190
 4314.400000 1.090566 0.294645 53.943117
 4314.600000 1.024298 0.365101 54.149587
 4314.800000 1.437542 -0.375688 50.179749
 4315.000000 1.212498 -0.983353 62.750670
 4315.200000 1.115913 -1.128502 64.009542
 4315.400000 1.259417 -1.011388 61.340594
 4315.600000 1.348733 -0.603876 56.749325
 4315.800000 0.863484 -0.194426 60.447013
 4316.000000 1.624441 -0.718500 42.292589
 4316.200000 0.830535 -0.999974 62.371187
 4316.400000 1.288893 -1.334372 57.177852
 4316.600000 1.219577 -1.423191 57.983994
 4316.800000 1.372911 -1.110441 56.326077
 4317.000000 1.205162 -0.487714 61.172415
 4317.200000 0.727052 0.135731 55.622607
 4317.400000 1.140041 -0.096074 58.663622
 4317.600000 1.137942 -0.744062 64.252207
 4317.800000 1.389436 -1.431769 51.333151
 4318.000000 1.118883 -1.736015 54.718642
 4318.200000 0.883529 -1.639700 56.579042
 4318.400000 1.337255 -1.525735 52.081165
 4318.600000 1.317420 -0.794585 59.327178
 4318.800000 0.740915 -0.014684 56.767568
 4319.000000 1.314922 -0.165281 53.542912
 4319.200000 1.063251 -0.367184 62.835282
 4319.400000 1.103604 -0.951729 65.031814
 4319.600000 1.426805 -1.227654 52.559100
 4319.800000 1.210122 -0.983091 63.033302
 4320.000000 1.182031 -0.567198 62.493367
 4320.200000 0.299905 0.075596 40.153493
 4320.400000 1.473600 -0.287900 47.408451
 4320.600000 1.017307 -0.410684 63.417612
 4320.800000 0.982974 -0.573297 64.254656
 4321.000000 0.995454 -0.783180 65.130860
 4321.200000 1.753367 -0.658678 34.541302
 4321.400000 0.944752 -0.693313 64.443051
 4321.600000 1.549122 -0.613465 46.526064
 4321.800000 1.012462 -0.584065 64.493917
 4322.000000 1.434306 -0.788105 53.949232
 4322.200000 1.054551 -0.776378 65.359927
 4322.400000 1.472676 -0.906956 52.178667
 4322.600000 0.789391 -0.509651 60.411470
 4322.800000 1.381742 -0.542596 55.202799
 4323.000000 0.958130 -0.437660 63.425829
 4323.200000 1.471957 -0.563317 50.715051
 4323.400000 0.909123 -0.543891 63.437154
 4323.600000 1.417976 -0.673707 54.407739
 4323.800000 0.690039 -0.570669 57.301308
 4324.000000 1.514971 -0.590447 48.485519
 4324.200000 1.042503 -0.514135 64.314993
 4324.400000 1.257497 -0.421553 59.424406
 4324.600000 1.063923 -0.359167 63.043437
 4324.800000 1.376863 -0.783284 57.061772
 4325.000000 1.228373 -1.058849 62.433879
 4325.200000 1.134458 -0.909228 65.029355
 4325.400000 1.359532 -1.044904 57.682506
 4325.600000 0.993744 -0.752303 65.352582
 4325.800000 0.600810 0.060194 51.977256
 4326.000000 1.747859 0.201096 24.524564
 4326.200000 1.217725 0.564711 44.019398
 4326.400000 0.521797 1.340682 33.364848
 4326.600000 0.047183 1.597026 30.112755
 4326.800000 -1.688871 1.827951 65.570487
 4327.000000 -3.008720 1.665146 44.772327
 4327.200000 3.011025 1.636563 31.774449
 4327.400000 -2.755862 1.654203 54.205789
 4327.600000 -1.254782 2.267917 66.990310
 4327.800000 0.291887 2.016931 20.180581
 4328.000000 0.271162 1.851551 23.154846
 4328.200000 1.191279 0.020443 55.899545
 4328.400000 0.854493 -1.026362 63.177220
 4328.600000 0.049921 -2.171895 18.052889
 4328.800000 1.704093 -2.151355 26.431735
 4329.000000 2.300733 -1.651470 11.778828
 4329.200000 2.678888 -1.027496 20.445596
 4329.400000 2.970514 -0.411198 28.718882
 4329.600000 -1.903070 -0.098171 57.677505
 4329.800000 -0.588948 -0.008565 47.420601
 4330.000000 -0.099214 -0.262516 35.573597
 4330.200000 0.089959 -0.884885 38.143398
 4330.400000 0.357154 -1.921556 34.044487
 4330.600000 1.084302 -2.379420 47.548498
 4330.800000 1.448248 -2.525981 36.138458
 4331.000000 1.141600 -2.439082 46.290520
 4331.200000 0.350745 -2.177995 30.250543
 4331.400000 0.696448 -1.745349 50.455842
 4331.600000 1.183656 -1.387231 59.758318
 4331.800000 1.408450 -0.680151 55.118910
 4332.000000 1.028631 0.556178 50.280960
 4332.200000 0.603712 1.643603 25.455480
 4332.400000 -0.255577 2.223736 32.473286
 4332.600000 -1.172470 2.460686 65.611429
 4332.800000 -2.290696 2.337229 68.696365
 4333.000000 -2.533954 2.278412 68.792207
 4333.200000 -3.130534 1.971423 45.399271
 4333.400000 -2.486962 2.298218 69.180996
 4333.600000 -2.306851 1.906712 63.625254
 4333.800000 -1.457021 2.345881 67.596968
 4334.000000 -1.527218 2.009246 66.580137
 4334.200000 -1.396463 1.905852 67.397977
 4334.400000 -0.763349 1.285593 53.800406
 4334.600000 -0.735739 0.483954 51.760261
 4334.800000 -1.539600 0.334804 66.626967
 4335.000000 -2.187572 -0.147200 55.106186
 4335.200000 -1.766415 -1.035915 42.381152
 4335.400000 -1.675766 -1.758215 33.710313
 4335.600000 -1.204267 -2.683987 36.225221
 4335.800000 -1.190505 2.726179 62.740559
 4336.000000 -0.539267 2.072055 46.868776
 4336.200000 -1.158884 1.796851 66.535173
 4336.400000 -1.647018 1.626084 66.886915
 4336.600000 -2.175938 0.919678 60.048728
 4336.800000 -2.096809 0.576822 60.425049
 4337.000000 -2.500638 0.289040 55.380419
 4337.200000 -2.929481 0.055753 41.639038
 4337.400000 -2.953605 0.097925 40.785692
 4337.600000 -1.876774 0.593002 63.579485
 4337.800000 -0.671558 1.114201 49.204274
 4338.000000 -0.509591 1.610890 45.392414
 4338.200000 -0.280147 2.369117 31.070769
 4338.400000 -1.876123 -3.117049 61.406414
 4338.600000 2.888761 -2.955564 39.467758
 4338.800000 -3.028613 -2.672594 49.810633
 4339.000000 -2.599469 -2.511043 54.762348
 4339.200000 -3.040921 -2.601813 47.564196
 4339.400000 3.007386 -2.834588 42.920684
 4339.600000 -2.202293 -2.927842 61.454615
 4339.800000 -1.609907 2.863671 65.088370
 4340.000000 -0.733739 2.197285 54.470206
 4340.200000 -0.448788 1.812433 44.108068
 4340.400000 -0.128096 1.542206 33.848186
 4340.600000 0.023442 1.190776 33.045418
 4340.800000 0.253455 1.119157 35.210764
 4341.000000 0.619667 1.063521 40.545277
 4341.200000 1.243288 0.602680 42.159683
 4341.400000 1.413095 0.179542 43.257454
 4341.600000 0.708879 0.013785 55.977259
 4341.800000 0.938449 -0.728689 64.730721
 4342.000000 1.367663 -1.164472 56.406565
 4342.200000 0.907206 -1.080996 64.124302
 4342.400000 1.317201 -1.024520 59.723543
 4342.600000 1.226496 -0.305086 59.282150
 4342.800000 0.447136 0.262511 45.757459
 4343.000000 1.199055 0.136512 53.788159
 4343.200000 1.443649 0.062438 43.874436
 4343.400000 0.821053 -0.100343 59.537017
 4343.600000 1.270371 -0.689433 61.165421
 4343.800000 1.046337 -1.188687 64.394409
 4344.000000 1.300878 -1.680863 50.978741
 4344.200000 1.024996 -1.609372 58.142608
 4344.400000 1.270707 -1.451307 56.295998
 4344.600000 1.229565 -1.018390 62.814687
 4344.800000 0.843641 -0.223612 60.720834
 4345.000000 0.165481 0.399231 35.998953
 4345.200000 -0.001430 0.727352 33.146662
 4345.400000 -0.173497 0.762859 33.045289
 4345.600000 -0.402388 0.999310 38.332671
 4345.800000 -1.026062 1.298394 64.264803
 4346.000000 -1.835474 1.334035 65.531008
 4346.200000 -2.346671 1.405016 59.388617
 4346.400000 -2.733316 1.383950 52.435386
 4346.600000 -2.932703 1.599794 47.298037
 4346.800000 3.079914 1.815300 38.280942
 4347.000000 -2.155143 2.541121 68.751335
 4347.200000 -1.344000 3.032124 58.667757
 4347.400000 -0.915197 3.020784 44.552813
 4347.600000 -1.571412 2.745606 66.498569
 4347.800000 -2.129647 2.280304 67.150808
 4348.000000 -2.751715 1.935947 59.341780
 4348.200000 2.996522 1.617366 30.840711
 4348.400000 -2.998651 1.317821 42.348147
 4348.600000 -2.177209 1.455161 61.154659
 4348.800000 -1.549648 1.467368 68.949446
 4349.000000 -0.360853 1.263093 38.469982
 4349.200000 -1.321058 1.607951 68.759088
 4349.400000 -2.332461 1.527300 60.133380
 4349.600000 -2.837508 2.023994 58.926964
 4349.800000 2.928749 2.080777 36.446283
 4350.000000 -3.037478 2.493016 61.141226
 4350.200000 -2.179858 3.013408 66.833043
 4350.400000 -1.903087 -3.035879 60.059726
 4350.600000 -0.592004 2.856016 34.170193
 4350.800000 -1.285379 2.504069 66.978723
 4351.000000 -1.610138 2.248599 66.842545
 4351.200000 -1.798154 2.155028 65.637591
 4351.400000 -2.081027 2.043330 64.835484
 4351.600000 -2.217608 2.188308 66.899033
 4351.800000 -1.785055 2.606477 67.353070
 4352.000000 -1.296108 3.032825 57.625789
 4352.200000 -0.588154 2.825036 34.951975
 4352.400000 -1.444889 2.336098 67.792267
 4352.600000 -2.290248 1.617599 61.037729
 4352.800000 -2.662622 0.918956 53.049543
 4353.000000 -2.805229 0.247906 47.257479
 4353.200000 -2.783820 -0.387685 46.682583
 4353.400000 -2.758681 -0.624779 48.196013
